lat,lng
32.179165,130.51875
32.195835,130.51875
32.204166,130.51875
32.2125,130.51875
32.220833,130.51875
32.2375,130.51875
32.245834,130.51875
32.170834,130.53125
32.179165,130.53125
32.195835,130.53125
32.204166,130.53125
32.2125,130.53125
32.220833,130.53125
32.229168,130.53125
32.2375,130.53125
32.245834,130.53125
32.170834,130.54375
32.179165,130.54375
32.229168,130.54375
32.2375,130.54375
32.170834,130.55624
32.2375,130.55624
32.245834,130.55624
32.170834,130.56876
32.179165,130.56876
32.2125,130.56876
32.220833,130.56876
32.229168,130.56876
32.179165,130.58125
32.170834,130.59375
32.229168,130.59375
32.2125,130.60625
32.229168,130.60625
32.229168,130.61874
32.179165,130.63126
32.1875,130.63126
32.2125,130.63126
32.220833,130.63126
32.2375,130.63126
32.245834,130.63126
32.1875,130.64375
32.204166,130.64375
32.2125,130.64375
32.229168,130.64375
32.2375,130.64375
32.245834,130.64375
32.229168,130.65625
32.245834,130.65625
32.1875,130.66875
32.204166,130.66875
32.220833,130.66875
32.229168,130.66875
32.2375,130.66875
32.245834,130.66875
32.1875,130.68124
32.195835,130.68124
32.204166,130.68124
32.220833,130.68124
32.229168,130.68124
32.2375,130.68124
32.179165,130.69376
32.1875,130.69376
32.195835,130.69376
32.204166,130.69376
32.2375,130.69376
32.245834,130.69376
32.195835,130.70625
32.220833,130.70625
32.229168,130.70625
32.2375,130.70625
32.245834,130.70625
32.1875,130.71875
32.195835,130.71875
32.204166,130.71875
32.2125,130.71875
32.220833,130.71875
32.229168,130.71875
32.2375,130.71875
32.170834,130.73125
32.1875,130.73125
32.195835,130.73125
32.204166,130.73125
32.2125,130.73125
32.220833,130.73125
32.229168,130.73125
32.2375,130.73125
32.245834,130.73125
32.1875,130.74374
32.195835,130.74374
32.204166,130.74374
32.2125,130.74374
32.220833,130.74374
32.229168,130.74374
32.2375,130.74374
32.245834,130.74374
32.170834,130.75626
32.179165,130.75626
32.1875,130.75626
32.195835,130.75626
32.204166,130.75626
32.2125,130.75626
32.220833,130.75626
32.229168,130.75626
32.2375,130.75626
32.245834,130.75626
32.170834,130.76875
32.179165,130.76875
32.1875,130.76875
32.195835,130.76875
32.204166,130.76875
32.2125,130.76875
32.220833,130.76875
32.229168,130.76875
32.2375,130.76875
32.245834,130.76875
32.179165,130.78125
32.1875,130.78125
32.195835,130.78125
32.204166,130.78125
32.2125,130.78125
32.220833,130.78125
32.229168,130.78125
32.2375,130.78125
32.245834,130.78125
32.170834,130.79375
32.179165,130.79375
32.1875,130.79375
32.195835,130.79375
32.204166,130.79375
32.2125,130.79375
32.220833,130.79375
32.229168,130.79375
32.2375,130.79375
32.245834,130.79375
32.170834,130.80624
32.179165,130.80624
32.1875,130.80624
32.195835,130.80624
32.204166,130.80624
32.2125,130.80624
32.220833,130.80624
32.229168,130.80624
32.2375,130.80624
32.245834,130.80624
32.170834,130.81876
32.179165,130.81876
32.1875,130.81876
32.195835,130.81876
32.204166,130.81876
32.220833,130.81876
32.229168,130.81876
32.2375,130.81876
32.245834,130.81876
32.170834,130.83125
32.179165,130.83125
32.1875,130.83125
32.195835,130.83125
32.204166,130.83125
32.2125,130.83125
32.220833,130.83125
32.229168,130.83125
32.2375,130.83125
32.245834,130.83125
32.179165,130.84375
32.1875,130.84375
32.195835,130.84375
32.204166,130.84375
32.2125,130.84375
32.220833,130.84375
32.229168,130.84375
32.2375,130.84375
32.245834,130.84375
32.1875,130.85625
32.195835,130.85625
32.204166,130.85625
32.2125,130.85625
32.220833,130.85625
32.229168,130.85625
32.2375,130.85625
32.245834,130.85625
32.1875,130.86874
32.195835,130.86874
32.204166,130.86874
32.2125,130.86874
32.220833,130.86874
32.229168,130.86874
32.2375,130.86874
32.245834,130.86874
32.195835,130.88126
32.204166,130.88126
32.2125,130.88126
32.220833,130.88126
32.229168,130.88126
32.2375,130.88126
32.245834,130.88126
32.1875,130.89375
32.195835,130.89375
32.204166,130.89375
32.2125,130.89375
32.220833,130.89375
32.229168,130.89375
32.2375,130.89375
32.245834,130.89375
32.195835,130.90625
32.204166,130.90625
32.2125,130.90625
32.220833,130.90625
32.229168,130.90625
32.2375,130.90625
32.245834,130.90625
32.204166,130.91875
32.2125,130.91875
32.220833,130.91875
32.229168,130.91875
32.2375,130.91875
32.245834,130.91875
32.204166,130.93124
32.2125,130.93124
32.220833,130.93124
32.229168,130.93124
32.2375,130.93124
32.245834,130.93124
32.195835,130.94376
32.220833,130.94376
32.229168,130.94376
32.2375,130.94376
32.245834,130.94376
32.1875,130.95625
32.195835,130.95625
32.229168,130.95625
32.2375,130.95625
32.245834,130.95625
32.245834,130.96875
32.254166,130.00626
32.2625,130.00626
32.270832,130.00626
32.279167,130.00626
32.3125,130.00626
32.320835,130.00626
32.254166,130.01875
32.2625,130.01875
32.270832,130.01875
32.2875,130.01875
32.3125,130.01875
32.320835,130.01875
32.329166,130.01875
32.254166,130.03125
32.2625,130.03125
32.270832,130.03125
32.279167,130.03125
32.2875,130.03125
32.3125,130.03125
32.320835,130.03125
32.329166,130.03125
32.270832,130.04375
32.279167,130.04375
32.2875,130.04375
32.295834,130.04375
32.3125,130.04375
32.320835,130.04375
32.254166,130.05624
32.279167,130.05624
32.2875,130.05624
32.304165,130.05624
32.279167,130.06876
32.2875,130.06876
32.295834,130.06876
32.304165,130.06876
32.3125,130.06876
32.320835,130.06876
32.329166,130.06876
32.254166,130.08125
32.2875,130.08125
32.295834,130.08125
32.304165,130.08125
32.3125,130.08125
32.320835,130.08125
32.329166,130.08125
32.254166,130.09375
32.304165,130.09375
32.3125,130.09375
32.320835,130.09375
32.329166,130.09375
32.254166,130.10625
32.2625,130.10625
32.270832,130.10625
32.3125,130.10625
32.329166,130.10625
32.279167,130.11874
32.320835,130.11874
32.329166,130.11874
32.279167,130.13126
32.2875,130.13126
32.295834,130.13126
32.3125,130.13126
32.2875,130.14375
32.295834,130.14375
32.304165,130.14375
32.3125,130.14375
32.320835,130.14375
32.2875,130.15625
32.295834,130.15625
32.304165,130.15625
32.320835,130.15625
32.329166,130.15625
32.295834,130.16875
32.304165,130.16875
32.3125,130.16875
32.320835,130.16875
32.329166,130.16875
32.254166,130.18124
32.2625,130.18124
32.3125,130.18124
32.320835,130.18124
32.329166,130.18124
32.2625,130.19376
32.320835,130.19376
32.329166,130.19376
32.329166,130.20625
32.2625,130.21875
32.270832,130.21875
32.279167,130.21875
32.2875,130.21875
32.2625,130.23125
32.2875,130.23125
32.295834,130.23125
32.270832,130.24374
32.2875,130.24374
32.304165,130.24374
32.279167,130.25626
32.295834,130.25626
32.304165,130.25626
32.3125,130.33125
32.320835,130.33125
32.329166,130.33125
32.329166,130.34375
32.320835,130.35625
32.329166,130.35625
32.254166,130.43124
32.2625,130.43124
32.254166,130.44376
32.270832,130.44376
32.279167,130.44376
32.2875,130.44376
32.254166,130.45625
32.2625,130.45625
32.270832,130.45625
32.279167,130.45625
32.2875,130.45625
32.270832,130.46875
32.279167,130.46875
32.2875,130.46875
32.295834,130.46875
32.304165,130.46875
32.3125,130.46875
32.320835,130.46875
32.270832,130.48125
32.279167,130.48125
32.2875,130.48125
32.304165,130.48125
32.3125,130.48125
32.320835,130.48125
32.329166,130.48125
32.2625,130.49374
32.270832,130.49374
32.279167,130.49374
32.2875,130.49374
32.295834,130.49374
32.304165,130.49374
32.3125,130.49374
32.329166,130.49374
32.254166,130.50626
32.2625,130.50626
32.270832,130.50626
32.279167,130.50626
32.2875,130.50626
32.295834,130.50626
32.304165,130.50626
32.3125,130.50626
32.254166,130.51875
32.2625,130.51875
32.270832,130.51875
32.279167,130.51875
32.2875,130.51875
32.295834,130.51875
32.304165,130.51875
32.3125,130.51875
32.329166,130.51875
32.254166,130.53125
32.2625,130.53125
32.270832,130.53125
32.279167,130.53125
32.2875,130.53125
32.295834,130.53125
32.304165,130.53125
32.254166,130.54375
32.270832,130.54375
32.279167,130.54375
32.304165,130.54375
32.3125,130.54375
32.320835,130.54375
32.254166,130.55624
32.2625,130.55624
32.279167,130.55624
32.2875,130.55624
32.320835,130.55624
32.329166,130.55624
32.254166,130.56876
32.2625,130.56876
32.270832,130.56876
32.279167,130.56876
32.2875,130.56876
32.295834,130.56876
32.304165,130.56876
32.329166,130.56876
32.2625,130.58125
32.270832,130.58125
32.2875,130.58125
32.295834,130.58125
32.329166,130.58125
32.2625,130.59375
32.270832,130.59375
32.279167,130.59375
32.2875,130.59375
32.3125,130.59375
32.329166,130.59375
32.2625,130.60625
32.279167,130.60625
32.2875,130.60625
32.295834,130.60625
32.304165,130.60625
32.320835,130.60625
32.329166,130.60625
32.254166,130.61874
32.2625,130.61874
32.279167,130.61874
32.2875,130.61874
32.3125,130.61874
32.320835,130.61874
32.254166,130.63126
32.2625,130.63126
32.295834,130.63126
32.320835,130.63126
32.329166,130.63126
32.254166,130.64375
32.2875,130.64375
32.295834,130.64375
32.254166,130.65625
32.2625,130.65625
32.270832,130.65625
32.304165,130.65625
32.3125,130.65625
32.254166,130.66875
32.2625,130.66875
32.2625,130.68124
32.254166,130.70625
32.270832,130.70625
32.279167,130.70625
32.2875,130.70625
32.254166,130.73125
32.2625,130.73125
32.254166,130.74374
32.2625,130.74374
32.279167,130.74374
32.2875,130.74374
32.295834,130.74374
32.304165,130.74374
32.254166,130.75626
32.2625,130.75626
32.270832,130.75626
32.279167,130.75626
32.254166,130.76875
32.2625,130.76875
32.270832,130.76875
32.304165,130.76875
32.3125,130.76875
32.320835,130.76875
32.254166,130.78125
32.2625,130.78125
32.270832,130.78125
32.279167,130.78125
32.254166,130.79375
32.2625,130.79375
32.270832,130.79375
32.279167,130.79375
32.2875,130.79375
32.304165,130.79375
32.254166,130.80624
32.295834,130.80624
32.304165,130.80624
32.254166,130.81876
32.2625,130.81876
32.270832,130.81876
32.329166,130.81876
32.254166,130.83125
32.2625,130.83125
32.270832,130.83125
32.279167,130.83125
32.304165,130.83125
32.3125,130.83125
32.320835,130.83125
32.254166,130.84375
32.2625,130.84375
32.270832,130.84375
32.279167,130.84375
32.2875,130.84375
32.295834,130.84375
32.304165,130.84375
32.3125,130.84375
32.320835,130.84375
32.254166,130.85625
32.2625,130.85625
32.270832,130.85625
32.2875,130.85625
32.254166,130.86874
32.2625,130.86874
32.254166,130.88126
32.2625,130.88126
32.270832,130.88126
32.2875,130.88126
32.329166,130.88126
32.254166,130.89375
32.2625,130.89375
32.270832,130.89375
32.279167,130.89375
32.2875,130.89375
32.295834,130.89375
32.254166,130.90625
32.2625,130.90625
32.270832,130.90625
32.279167,130.90625
32.295834,130.90625
32.304165,130.90625
32.254166,130.91875
32.2625,130.91875
32.270832,130.91875
32.279167,130.91875
32.2875,130.91875
32.295834,130.91875
32.304165,130.91875
32.3125,130.91875
32.320835,130.91875
32.254166,130.93124
32.2625,130.93124
32.270832,130.93124
32.279167,130.93124
32.2875,130.93124
32.295834,130.93124
32.304165,130.93124
32.320835,130.93124
32.329166,130.93124
32.254166,130.94376
32.2625,130.94376
32.270832,130.94376
32.279167,130.94376
32.2875,130.94376
32.295834,130.94376
32.304165,130.94376
32.3125,130.94376
32.320835,130.94376
32.254166,130.95625
32.2625,130.95625
32.270832,130.95625
32.279167,130.95625
32.2875,130.95625
32.295834,130.95625
32.304165,130.95625
32.3125,130.95625
32.254166,130.96875
32.2625,130.96875
32.270832,130.96875
32.279167,130.96875
32.2875,130.96875
32.304165,130.96875
32.329166,130.96875
32.254166,130.98125
32.2625,130.98125
32.270832,130.98125
32.279167,130.98125
32.2875,130.98125
32.295834,130.98125
32.304165,130.98125
32.3125,130.98125
32.320835,130.98125
32.329166,130.98125
32.2625,130.99374
32.270832,130.99374
32.279167,130.99374
32.2875,130.99374
32.295834,130.99374
32.304165,130.99374
32.370834,130.00626
32.379166,130.00626
32.3875,130.00626
32.395832,130.00626
32.404167,130.00626
32.4125,130.00626
32.3375,130.01875
32.370834,130.01875
32.395832,130.01875
32.404167,130.01875
32.345833,130.03125
32.354168,130.03125
32.3875,130.03125
32.4125,130.03125
32.3375,130.04375
32.345833,130.04375
32.354168,130.04375
32.3625,130.04375
32.345833,130.05624
32.354168,130.05624
32.3625,130.05624
32.370834,130.05624
32.3375,130.06876
32.345833,130.06876
32.370834,130.06876
32.379166,130.06876
32.404167,130.06876
32.3375,130.08125
32.345833,130.08125
32.354168,130.08125
32.370834,130.08125
32.379166,130.08125
32.3875,130.08125
32.395832,130.08125
32.404167,130.08125
32.4125,130.08125
32.3375,130.09375
32.345833,130.09375
32.354168,130.09375
32.3625,130.09375
32.395832,130.09375
32.3375,130.10625
32.370834,130.10625
32.379166,130.10625
32.3875,130.10625
32.395832,130.10625
32.404167,130.10625
32.4125,130.10625
32.3375,130.11874
32.345833,130.11874
32.3625,130.11874
32.370834,130.11874
32.379166,130.11874
32.3875,130.11874
32.395832,130.11874
32.404167,130.11874
32.4125,130.11874
32.3375,130.13126
32.345833,130.13126
32.354168,130.13126
32.3625,130.13126
32.370834,130.13126
32.379166,130.13126
32.3875,130.13126
32.395832,130.13126
32.404167,130.13126
32.4125,130.13126
32.3375,130.14375
32.345833,130.14375
32.354168,130.14375
32.3625,130.14375
32.370834,130.14375
32.379166,130.14375
32.3875,130.14375
32.404167,130.14375
32.3375,130.15625
32.345833,130.15625
32.354168,130.15625
32.3625,130.15625
32.379166,130.15625
32.3875,130.15625
32.404167,130.15625
32.3375,130.16875
32.345833,130.16875
32.3625,130.16875
32.370834,130.16875
32.3875,130.16875
32.4125,130.16875
32.3375,130.18124
32.345833,130.18124
32.354168,130.18124
32.3625,130.18124
32.370834,130.18124
32.379166,130.18124
32.3875,130.18124
32.404167,130.18124
32.4125,130.18124
32.3375,130.19376
32.354168,130.19376
32.3625,130.19376
32.370834,130.19376
32.379166,130.19376
32.3875,130.19376
32.395832,130.19376
32.404167,130.19376
32.4125,130.19376
32.3375,130.20625
32.345833,130.20625
32.354168,130.20625
32.3625,130.20625
32.370834,130.20625
32.3875,130.20625
32.395832,130.20625
32.404167,130.20625
32.4125,130.20625
32.354168,130.21875
32.3625,130.21875
32.370834,130.21875
32.379166,130.21875
32.3875,130.21875
32.4125,130.21875
32.370834,130.23125
32.3875,130.23125
32.4125,130.23125
32.3875,130.24374
32.395832,130.24374
32.404167,130.24374
32.4125,130.24374
32.3875,130.25626
32.395832,130.25626
32.404167,130.25626
32.4125,130.25626
32.4125,130.26875
32.404167,130.28125
32.4125,130.28125
32.404167,130.29375
32.4125,130.29375
32.354168,130.30624
32.395832,130.30624
32.404167,130.30624
32.345833,130.31876
32.354168,130.31876
32.395832,130.31876
32.404167,130.31876
32.3375,130.33125
32.345833,130.33125
32.3625,130.33125
32.404167,130.33125
32.4125,130.33125
32.3375,130.34375
32.345833,130.34375
32.354168,130.34375
32.3625,130.34375
32.370834,130.34375
32.395832,130.34375
32.404167,130.34375
32.4125,130.34375
32.345833,130.35625
32.354168,130.35625
32.370834,130.35625
32.379166,130.35625
32.3875,130.35625
32.395832,130.35625
32.404167,130.35625
32.4125,130.35625
32.3375,130.36874
32.345833,130.36874
32.3875,130.36874
32.395832,130.36874
32.404167,130.36874
32.4125,130.36874
32.3875,130.38126
32.395832,130.38126
32.3875,130.39375
32.395832,130.39375
32.404167,130.39375
32.3875,130.40625
32.395832,130.40625
32.404167,130.40625
32.4125,130.40625
32.379166,130.41875
32.3875,130.41875
32.395832,130.41875
32.3375,130.48125
32.3375,130.49374
32.345833,130.49374
32.354168,130.49374
32.3625,130.49374
32.370834,130.49374
32.345833,130.50626
32.354168,130.50626
32.3625,130.50626
32.370834,130.50626
32.3875,130.50626
32.345833,130.51875
32.354168,130.51875
32.3625,130.51875
32.370834,130.51875
32.3875,130.51875
32.395832,130.51875
32.354168,130.53125
32.370834,130.53125
32.379166,130.53125
32.395832,130.53125
32.3625,130.54375
32.379166,130.54375
32.3875,130.54375
32.395832,130.54375
32.4125,130.54375
32.3625,130.55624
32.370834,130.55624
32.379166,130.55624
32.3875,130.55624
32.395832,130.55624
32.404167,130.55624
32.4125,130.55624
32.354168,130.56876
32.404167,130.56876
32.4125,130.56876
32.3375,130.58125
32.345833,130.58125
32.354168,130.58125
32.3625,130.58125
32.370834,130.58125
32.3875,130.58125
32.395832,130.58125
32.404167,130.58125
32.4125,130.58125
32.3375,130.59375
32.354168,130.59375
32.3625,130.59375
32.3875,130.59375
32.395832,130.59375
32.404167,130.59375
32.4125,130.59375
32.3375,130.60625
32.345833,130.60625
32.354168,130.60625
32.3625,130.60625
32.370834,130.60625
32.395832,130.60625
32.404167,130.60625
32.345833,130.61874
32.404167,130.61874
32.4125,130.61874
32.354168,130.63126
32.404167,130.63126
32.4125,130.63126
32.354168,130.64375
32.3625,130.64375
32.370834,130.64375
32.404167,130.64375
32.4125,130.64375
32.345833,130.65625
32.370834,130.65625
32.379166,130.65625
32.3875,130.65625
32.395832,130.65625
32.379166,130.68124
32.3875,130.68124
32.395832,130.69376
32.404167,130.69376
32.395832,130.70625
32.345833,130.71875
32.3375,130.73125
32.345833,130.73125
32.404167,130.78125
32.404167,130.79375
32.4125,130.79375
32.395832,130.80624
32.4125,130.80624
32.354168,130.81876
32.3625,130.81876
32.395832,130.81876
32.404167,130.81876
32.345833,130.83125
32.370834,130.83125
32.3875,130.83125
32.395832,130.83125
32.404167,130.83125
32.345833,130.84375
32.3625,130.84375
32.370834,130.84375
32.379166,130.84375
32.4125,130.84375
32.354168,130.85625
32.3625,130.85625
32.404167,130.85625
32.4125,130.85625
32.3375,130.86874
32.395832,130.86874
32.404167,130.86874
32.3375,130.90625
32.379166,130.91875
32.3875,130.91875
32.395832,130.91875
32.404167,130.91875
32.3375,130.93124
32.395832,130.93124
32.3375,130.96875
32.345833,130.96875
32.404167,130.96875
32.3375,130.98125
32.395832,130.99374
32.420834,130.00626
32.429165,130.00626
32.420834,130.01875
32.429165,130.01875
32.4375,130.01875
32.445835,130.01875
32.420834,130.03125
32.429165,130.03125
32.454166,130.03125
32.4625,130.03125
32.420834,130.04375
32.429165,130.04375
32.445835,130.04375
32.454166,130.04375
32.4625,130.04375
32.470833,130.04375
32.479168,130.04375
32.4875,130.04375
32.495834,130.04375
32.420834,130.05624
32.429165,130.05624
32.4375,130.05624
32.470833,130.05624
32.479168,130.05624
32.4875,130.05624
32.495834,130.05624
32.420834,130.06876
32.429165,130.06876
32.4375,130.06876
32.445835,130.06876
32.454166,130.06876
32.4625,130.06876
32.470833,130.06876
32.4875,130.06876
32.495834,130.06876
32.420834,130.08125
32.429165,130.08125
32.445835,130.08125
32.454166,130.08125
32.4625,130.08125
32.479168,130.08125
32.4875,130.08125
32.495834,130.08125
32.420834,130.09375
32.429165,130.09375
32.4375,130.09375
32.445835,130.09375
32.4625,130.09375
32.470833,130.09375
32.479168,130.09375
32.420834,130.10625
32.429165,130.10625
32.4375,130.10625
32.445835,130.10625
32.470833,130.10625
32.479168,130.10625
32.4875,130.10625
32.420834,130.11874
32.4375,130.11874
32.445835,130.11874
32.454166,130.11874
32.4625,130.11874
32.470833,130.11874
32.4875,130.11874
32.495834,130.11874
32.420834,130.13126
32.429165,130.13126
32.4375,130.13126
32.445835,130.13126
32.4625,130.13126
32.470833,130.13126
32.479168,130.13126
32.4875,130.13126
32.495834,130.13126
32.429165,130.14375
32.4375,130.14375
32.445835,130.14375
32.454166,130.14375
32.4625,130.14375
32.470833,130.14375
32.479168,130.14375
32.4875,130.14375
32.495834,130.14375
32.429165,130.15625
32.4375,130.15625
32.454166,130.15625
32.4625,130.15625
32.470833,130.15625
32.479168,130.15625
32.4875,130.15625
32.495834,130.15625
32.420834,130.16875
32.429165,130.16875
32.4375,130.16875
32.445835,130.16875
32.454166,130.16875
32.4625,130.16875
32.470833,130.16875
32.479168,130.16875
32.4875,130.16875
32.429165,130.18124
32.4375,130.18124
32.445835,130.18124
32.454166,130.18124
32.4625,130.18124
32.470833,130.18124
32.479168,130.18124
32.4875,130.18124
32.495834,130.18124
32.420834,130.19376
32.429165,130.19376
32.4375,130.19376
32.445835,130.19376
32.454166,130.19376
32.4625,130.19376
32.470833,130.19376
32.479168,130.19376
32.4875,130.19376
32.495834,130.19376
32.420834,130.20625
32.429165,130.20625
32.4375,130.20625
32.445835,130.20625
32.454166,130.20625
32.4625,130.20625
32.470833,130.20625
32.479168,130.20625
32.4875,130.20625
32.420834,130.21875
32.429165,130.21875
32.4375,130.21875
32.445835,130.21875
32.454166,130.21875
32.420834,130.23125
32.429165,130.23125
32.4375,130.23125
32.445835,130.23125
32.454166,130.23125
32.4625,130.23125
32.420834,130.24374
32.429165,130.24374
32.4375,130.24374
32.445835,130.24374
32.454166,130.24374
32.4625,130.24374
32.470833,130.24374
32.420834,130.25626
32.429165,130.25626
32.4375,130.25626
32.445835,130.25626
32.470833,130.25626
32.479168,130.25626
32.420834,130.26875
32.429165,130.26875
32.4375,130.26875
32.470833,130.26875
32.479168,130.26875
32.420834,130.28125
32.429165,130.28125
32.470833,130.28125
32.479168,130.28125
32.4875,130.28125
32.429165,130.29375
32.4375,130.29375
32.445835,130.29375
32.470833,130.29375
32.479168,130.29375
32.4875,130.29375
32.495834,130.29375
32.445835,130.30624
32.4625,130.30624
32.470833,130.30624
32.479168,130.30624
32.4875,130.30624
32.495834,130.30624
32.445835,130.31876
32.4625,130.31876
32.470833,130.31876
32.479168,130.31876
32.4875,130.31876
32.495834,130.31876
32.420834,130.33125
32.429165,130.33125
32.445835,130.33125
32.454166,130.33125
32.4625,130.33125
32.470833,130.33125
32.4875,130.33125
32.495834,130.33125
32.420834,130.34375
32.429165,130.34375
32.4375,130.34375
32.420834,130.35625
32.429165,130.35625
32.4375,130.35625
32.454166,130.35625
32.4625,130.35625
32.470833,130.35625
32.4875,130.35625
32.429165,130.36874
32.4375,130.36874
32.454166,130.36874
32.4625,130.36874
32.470833,130.36874
32.479168,130.36874
32.4875,130.36874
32.495834,130.36874
32.4625,130.38126
32.470833,130.38126
32.479168,130.38126
32.4875,130.38126
32.495834,130.38126
32.420834,130.39375
32.429165,130.39375
32.4375,130.39375
32.4625,130.39375
32.470833,130.39375
32.479168,130.39375
32.4875,130.39375
32.495834,130.39375
32.420834,130.40625
32.429165,130.40625
32.4375,130.40625
32.445835,130.40625
32.454166,130.40625
32.4625,130.40625
32.470833,130.40625
32.495834,130.40625
32.4375,130.41875
32.445835,130.41875
32.454166,130.41875
32.479168,130.41875
32.4875,130.41875
32.495834,130.41875
32.4625,130.43124
32.470833,130.43124
32.479168,130.43124
32.495834,130.43124
32.420834,130.54375
32.4875,130.54375
32.495834,130.54375
32.420834,130.55624
32.429165,130.55624
32.479168,130.55624
32.4875,130.55624
32.495834,130.55624
32.429165,130.56876
32.4375,130.56876
32.445835,130.56876
32.454166,130.56876
32.4625,130.56876
32.470833,130.56876
32.479168,130.56876
32.4875,130.56876
32.495834,130.56876
32.429165,130.58125
32.4375,130.58125
32.445835,130.58125
32.454166,130.58125
32.4625,130.58125
32.470833,130.58125
32.479168,130.58125
32.4875,130.58125
32.495834,130.58125
32.4375,130.59375
32.445835,130.59375
32.454166,130.59375
32.4625,130.59375
32.470833,130.59375
32.479168,130.59375
32.4875,130.59375
32.495834,130.59375
32.454166,130.60625
32.4625,130.60625
32.470833,130.60625
32.479168,130.60625
32.4875,130.60625
32.495834,130.60625
32.420834,130.61874
32.479168,130.61874
32.4875,130.61874
32.495834,130.61874
32.4375,130.63126
32.470833,130.63126
32.479168,130.63126
32.4875,130.63126
32.495834,130.63126
32.420834,130.64375
32.429165,130.64375
32.4375,130.64375
32.4625,130.64375
32.470833,130.64375
32.4875,130.64375
32.495834,130.64375
32.429165,130.65625
32.4375,130.65625
32.445835,130.65625
32.454166,130.65625
32.4625,130.65625
32.470833,130.65625
32.495834,130.65625
32.4375,130.66875
32.445835,130.66875
32.4375,130.68124
32.445835,130.68124
32.4625,130.68124
32.470833,130.68124
32.429165,130.69376
32.4375,130.69376
32.445835,130.69376
32.470833,130.69376
32.420834,130.70625
32.429165,130.70625
32.4375,130.70625
32.445835,130.70625
32.470833,130.71875
32.429165,130.73125
32.4375,130.73125
32.445835,130.74374
32.479168,130.75626
32.495834,130.75626
32.4375,130.76875
32.445835,130.76875
32.445835,130.78125
32.420834,130.79375
32.429165,130.79375
32.454166,130.79375
32.4375,130.80624
32.4875,130.80624
32.4875,130.81876
32.479168,130.83125
32.4875,130.83125
32.420834,130.84375
32.479168,130.84375
32.4875,130.84375
32.420834,130.85625
32.429165,130.85625
32.4375,130.85625
32.445835,130.85625
32.454166,130.85625
32.4875,130.86874
32.495834,130.86874
32.420834,130.88126
32.4875,130.88126
32.454166,130.90625
32.4625,130.90625
32.4875,130.90625
32.495834,130.90625
32.4625,130.91875
32.495834,130.96875
32.495834,130.98125
32.520832,130.01875
32.529167,130.01875
32.5375,130.01875
32.5125,130.03125
32.520832,130.03125
32.529167,130.03125
32.5375,130.03125
32.504166,130.04375
32.5125,130.04375
32.520832,130.04375
32.529167,130.04375
32.5375,130.04375
32.504166,130.05624
32.5125,130.05624
32.504166,130.06876
32.5125,130.06876
32.520832,130.06876
32.5125,130.08125
32.520832,130.08125
32.529167,130.08125
32.5125,130.09375
32.520832,130.09375
32.529167,130.09375
32.5375,130.09375
32.504166,130.10625
32.5125,130.10625
32.529167,130.10625
32.5375,130.10625
32.545834,130.10625
32.504166,130.11874
32.5125,130.11874
32.520832,130.11874
32.5375,130.11874
32.545834,130.11874
32.554165,130.11874
32.504166,130.13126
32.5125,130.13126
32.520832,130.13126
32.529167,130.13126
32.5375,130.13126
32.545834,130.13126
32.504166,130.14375
32.5125,130.14375
32.520832,130.14375
32.529167,130.14375
32.5375,130.14375
32.545834,130.14375
32.504166,130.15625
32.5125,130.15625
32.520832,130.15625
32.545834,130.15625
32.554165,130.15625
32.504166,130.16875
32.5125,130.16875
32.520832,130.16875
32.529167,130.16875
32.545834,130.16875
32.554165,130.16875
32.504166,130.18124
32.5125,130.18124
32.520832,130.18124
32.529167,130.18124
32.5375,130.18124
32.545834,130.18124
32.554165,130.18124
32.504166,130.19376
32.5125,130.19376
32.520832,130.19376
32.529167,130.19376
32.5375,130.19376
32.545834,130.19376
32.504166,130.30624
32.5125,130.30624
32.5125,130.31876
32.520832,130.31876
32.504166,130.33125
32.5125,130.33125
32.520832,130.33125
32.5125,130.34375
32.520832,130.34375
32.5125,130.35625
32.520832,130.35625
32.529167,130.35625
32.504166,130.36874
32.5125,130.36874
32.520832,130.36874
32.529167,130.36874
32.504166,130.38126
32.5125,130.38126
32.520832,130.38126
32.579166,130.38126
32.504166,130.39375
32.579166,130.39375
32.504166,130.40625
32.5125,130.40625
32.5375,130.40625
32.545834,130.40625
32.554165,130.40625
32.5625,130.40625
32.570835,130.40625
32.579166,130.40625
32.504166,130.41875
32.5125,130.41875
32.520832,130.41875
32.529167,130.41875
32.5375,130.41875
32.545834,130.41875
32.554165,130.41875
32.5625,130.41875
32.570835,130.41875
32.579166,130.41875
32.504166,130.43124
32.5125,130.43124
32.520832,130.43124
32.529167,130.43124
32.545834,130.43124
32.554165,130.43124
32.5625,130.43124
32.570835,130.43124
32.579166,130.43124
32.5125,130.44376
32.520832,130.44376
32.529167,130.44376
32.545834,130.44376
32.554165,130.44376
32.5625,130.44376
32.570835,130.44376
32.579166,130.44376
32.5125,130.45625
32.520832,130.45625
32.529167,130.45625
32.554165,130.45625
32.5625,130.45625
32.570835,130.45625
32.579166,130.45625
32.5375,130.46875
32.545834,130.46875
32.554165,130.46875
32.5625,130.46875
32.570835,130.46875
32.579166,130.46875
32.570835,130.48125
32.579166,130.48125
32.579166,130.49374
32.529167,130.54375
32.5125,130.55624
32.520832,130.55624
32.529167,130.55624
32.5375,130.55624
32.545834,130.55624
32.5125,130.56876
32.520832,130.56876
32.529167,130.56876
